,Unnamed: 0,context,question,answerA,answerB,answerC,correct
2000,2000,Remy está tentando fornecer suprimentos militares aos rebeldes que estão carregando um país rival.,O que Remy vai querer fazer a seguir?,Aceitar os suprimentos,esconda-se,Dê algo em troca,B
2001,2001,"O Alex visitou a casa da mãe, era o aniversário da mãe.",Como você descreveria Alex?,bom em lembrar seu próprio aniversário,Fico feliz em visitar sua mãe,uma filha muito agradável,C
2002,2002,Aubrey abriu a porta do forno quando ela entrou na cozinha.,Por que Aubrey fez isso?,Queime o jantar,Verifique no jantar,Livre-se da comida,B
2003,2003,"Quinn viu a mãe de Ash na loja, mas fingiu não notar.",O que Ash vai querer fazer a seguir?,Corra para a ilha da mãe de Ash,Sair da loja antes de ser preso,correr para uma ilha diferente,C
2004,2004,Skylar visitou a tia da mãe de Kai no hospital porque ela estava doente.,O que vai acontecer com Kai?,ela vai ficar com raiva,ela vai ficar calma,fazer a tia da mãe de Kai feliz,C
2005,2005,Kendall continha o número de Sasha em sua bolsa e decidiu entregá-lo a caras aleatórios que eles conheceram no bar.,Porque é que o Kendall fez isto?,obter Sasha um namorado,jogar uma partida em Sasha,fazer Sasha muito feliz,A
2006,2006,O Casey encontrou-se com ele para o almoço depois de terem visto o evento desportivo.,Como Casey se sentiria depois?,isolado,Interessado em esportes,Muito jovial,B
2007,2007,"Carson conectou os pontos e, em seguida, agarrou seus lápis de cera.",Por que Carson fez isso?,fez isso para limpar sua bagunça,Isso foi feito para ser artístico,sombra na área,B
2008,2008,Bailey trocou o pneu e eles continuaram a caminho.,Como você descreveria Bailey?,Uma pessoa que sacrificaria seu tempo pelos outros,Aliviados eles poderiam substituí-lo,Preocupado com o pneu sobressalente,B
2009,2009,Remy virou a vida de Sasha de cabeça para baixo quando eles deram-lhes o trabalho de seus sonhos.,O que Remy vai querer fazer a seguir?,Encontre uma carreira,Obrigado Remy,Para que eles façam bem,C
2010,2010,"Addison foi embora, então Tracy pegou a escada do degrau de Addison, mas minutos depois Addison voltou do banheiro e perguntou por que tinha sido movido.",Como Tracy se sentiria depois?,ruim para mover o mais tarde,presunçoso por roubar a escada de Addison propositadamente,irritado que Addison pediu a escada,A
2011,2011,Austin correu para a direita com os bens roubados quando viu a polícia à esquerda.,O que Austin precisa fazer antes disso?,Fuja da polícia,Evite a polícia,roubar,C
2012,2012,"Jordan não queria socializar, então eles foram sozinhos para jantar.",Como os outros se sentiriam como resultado?,Não é amado pela Jordânia,Amado pela Jordânia,Feliz com a Jordânia,A
2013,2013,"Carson realmente queria deixar a festa, mas não queria ser rude.",Como Carson se sentiria depois?,Tentando ser educado,Desesperado,um convidado atencioso,B
2014,2014,"Depois de seis horas na estrada para chegar à casa de Kai, Jesse finalmente conseguiu. Jesse foi deitar-se na cama de Kai para descansar um pouco antes da festa de aniversário.",O que Kai vai querer fazer a seguir?,tomar um banho,Vá comer alguma coisa,participar da festa,A
2015,2015,Jesse conheceu clientes todos os dias em seu novo local de trabalho.,Porque é que o Jesse fez isto?,Ignorá-los,Vender os carros,ter um emprego,B
2016,2016,"Lee viu Kai esta tarde, enquanto Lee estava em um parque.",Porque é que o Lee fez isto?,Evitando o Kai,trabalho no parque,Obter um pouco de relaxamento,C
2017,2017,Kai adorava andar de bicicleta de Kendall para trabalhar todos os dias e foi divertido.,O que Kendall vai querer fazer a seguir?,Orgulha-te,continuar andando de bicicleta para o trabalho,Compre sua própria bicicleta,B
2018,2018,Quinn praticou por anos e foi capaz de falar inglês fluentemente como resultado.,O que é que o Quinn precisa de fazer antes disto?,Queria se tornar um cidadão dos EUA,queria impressionar seu novo parceiro de língua inglesa,tomar aulas de inglês por um longo tempo,C
2019,2019,Aubrey colocou o chapéu de Bailey para ver como ele iria olhar para a peça.,O que Aubrey precisa fazer antes disso?,Emprestar o chapéu de Bailey,Olhar no espelho,Fugir de Bailey,A
2020,2020,Casey levou seu computador para a loja para ver se eles poderiam devolvê-lo.,O que é que o Casey precisa de fazer antes disso?,comprar um novo laptop,comprar um novo Super Nintendo,Quebrar seu laptop acidentalmente,C
2021,2021,"Mesmo que o divórcio de seus pais fosse ruim, Lee visitava sua mãe regularmente.",Como o pai se sentiria como resultado?,afortunado,melhor,Ciúmes da relação,C
2022,2022,Sasha ganhou o jogo facilmente com seu amigo quando seu amigo não estava prestando atenção suficiente.,O que os outros vão querer fazer a seguir?,Jogar de novo,win,Seja competitivo,A
2023,2023,"Ash estava entediada, então ela trouxe os cães para a casa de Addison.",Como a Addison se sentiria como resultado?,Acalme-se,raivoso,um amante do cão,A
2024,2024,Quinn mediu o objeto em termos métricos antes de começar a trabalhar no projeto na escola.,Como Quinn se sentiria depois?,Pronto para iniciar o projeto,Não tenho certeza de que ela escolheu as medidas corretas.,cuidado,A
2025,2025,"Bailey pediu a Jan para pegar algumas coisas na loja, mas Jan não fez nenhum favor para Bailey.",O que vai acontecer com Jan?,Pergunte a Bailey o que mais ela pode ajudar,Não ajudar Bailey,pegar alguns mantimentos para Bailey,B
2026,2026,"Riley trabalhou duro para conseguir bons salários, mas Bob ganhou o dobro enquanto era preguiçoso.",Como Bob se sentiria como resultado?,muito sortuda,Irritado com Riley,confuso,A
2027,2027,O Ash perdeu a carteira na praia.,Como Ash se sentiria depois?,feliz,não cuidado,descuidada,C
2028,2028,"O Remy tinha más notícias para a Sasha, o Remy virou a vida da Sasha de cabeça para baixo com as notícias.",Como Remy se sentiria depois?,Despreocupado com os sentimentos dos outros,muito brash,culpado,C
2029,2029,Jan deu a Alex o nome do perpetrador que cometeu o crime.,O que vai acontecer com Alex?,Seja inteligente,Seja investigativo,Seja agradecido,B
2030,2030,"austin estava cansado de uma certa pessoa, então ele ajudou um colega de classe diferente em vez disso.",O que os outros vão querer fazer a seguir?,Obrigado austin,Ajudar o colega de classe diferente,Odeia austin,A
2031,2031,"Alex teve que tirar algo de seu peito, então ele disse à filha de Bailey um segredo.",Porque é que o Alex fez isto?,tirar um chip de seus ombros,Seja secreto,trai Bailey,A
2032,2032,"Cameron estava perdido no primeiro dia, então Casey mostrou a Cameron o caminho.",O que vai acontecer com Cameron?,Ainda estar perdido,Ficar chateado com Casey,Seja grato ao Casey,C
2033,2033,"Alex ouviu más notícias sobre a saúde de sua mãe, então ela fez uma visita à casa de sua mãe.",O que Alex precisa fazer antes disso?,"ser capaz de ver sua mãe uma última vez, no caso de sua mãe estar perto da morte",Encontre seus irmãos,Ouvir sobre a saúde de sua mãe,C
2034,2034,Jesse tinha muito boas maneiras e sempre aderiu à etiqueta.,Como Sasha se sentiria como resultado?,tipo,ofendido,cuidado de,C
2035,2035,Kendall deixou Jan em alta e seca nos filmes para ir para casa e jogar jogos.,Como Kendall se sentiria depois?,raivoso,zangada com Kendall por deixá-la,Passivo,A
2036,2036,Casey comprou um para Tracy porque Tracy estava desejando sorvete de morango.,O que Tracy vai querer fazer a seguir?,Coma o sorvete,Faça algum dinheiro,Evite Casey,A
2037,2037,Addison ligou doente no dia seguinte depois de ficar doente na semana passada.,O que Addison vai querer fazer a seguir?,ficar melhor,Apanha a folga.,Trabalhe mais,A
2038,2038,Remy tomava vitaminas todos os dias para tentar se manter saudável.,O que Remy precisa fazer antes disso?,viver muito tempo,Acho que vai ajudar,Fale sobre vitaminas,B
2039,2039,Casey precisava se preparar para a escola depois de fazer sua cama.,Como Casey se sentiria depois?,feito,Pronto para a escola,uma pessoa responsável,B
2040,2040,Taylor se virou para a guitarra de Sasha e disse a ela para tocar para ele enquanto ele cantava.,O que Taylor vai querer fazer a seguir?,Queria tocar com Sasha,queria ser amigável com Sasha,Obter o passo certo,C
2041,2041,Tracy matou o cão e teve um grito gigante por algumas horas.,Como os outros se sentiriam como resultado?,miserável,Preguiçosa,melhor,A
2042,2042,Sasha estava correndo por todo o parque temático. Quinn segurou Sasha no lugar.,O que vai acontecer com Quinn?,mau,melhor,running aorund,C
2043,2043,"Bailey se juntou à equipe de natação, embora ela irritasse a todos em geral.",Como os outros se sentiriam como resultado?,excitado,esperançoso,Desiludido,C
2044,2044,Remy falhou na aula porque ela traiu e foi pega.,O que Remy precisa fazer antes disso?,Faça um teste de prática,ser expulso,Ocultar algumas notas,C
2045,2045,"Bailey visitou uma casa de repouso e na próxima vez que teve um dia de folga, Bailey voltou.",Porque é que a Bailey fez isto?,Entenda as pessoas,melhor,Passar algum tempo sozinho,A
2046,2046,O Quinn bateu no basquetebol ontem durante o jogo.,Como você descreveria Quinn?,unathletic,mau,um bom jumper,C
2047,2047,"Depois de ver seus amigos olhando ansiosamente para o prato, Jesse comeu em uma mordida.",Como você descreveria Jesse?,um indivíduo de coração corajoso,um fã de desertos frescos,Não é bom com comida do mar,B
2048,2048,Skylar viu sua esposa e contou aos outros sobre isso.,O que os outros vão querer fazer a seguir?,Obter um divórcio,Abraçando sua esposa,fazer uma festa,A
2049,2049,Riley cortou o cabelo e ficou ótimo.,Porque é que a Riley fez isto?,Olhar o seu melhor,Mostra-o.,Aprenda a cortar o cabelo,A
2050,2050,Austin gastou muito dinheiro que eles não tinham e estava falido.,O que Austin vai querer fazer a seguir?,comprar um negócio,devolver alguns itens,comprar mais comida,B
2051,2051,Aubrey sentiu-se envergonhada quando teve que se levantar na sala de aula por seu discurso.,O que Aubrey precisa fazer antes disso?,Preparar um discurso,Tente não suar,Ir para casa da escola,A
2052,2052,Outros disseram à Bailey que ele não era bem-vindo.,O que os outros vão querer fazer a seguir?,queria estar no comando,Leve-o até a porta,vê-lo ir embora,C
2053,2053,Kai disse a Carson que eles devem ficar quietos durante o ensaio e ele precisava ficar parado.,Como Kai se sentiria depois?,conhecedor,Como se ele devesse ouvi-los,Bom para ajudar seu amigo,C
2054,2054,Jan riu das palhaçadas de Austin porque ele estava sendo engraçado.,O que vai acontecer com Austin?,ficar chateado,ficar com raiva,Rir por um tempo,C
2055,2055,Sydney estava terminando um artigo no final do semestre que era a maior parte de sua nota.,O que Sydney vai querer fazer a seguir?,completá-lo,Termine a aula,impressione,A
2056,2056,"Jesse sai com um grupo de amigos e colegas de trabalho. Eles comem, bebem e falam a maior parte da noite. Jesse dança com estranhos e ri.",Como você descreveria Jesse?,extrovertido e divertido,tímido e tímido,introvertido,A
2057,2057,A Tracy pôs os sapatos do Ash no chão outra vez.,Porque é que a Tracy fez isto?,Roubar os sapatos,repreender Ash para deixar seus sapatos ao redor,Devolvê-los de volta,B
2058,2058,Austin ficou no palco do karaokê e cantou em um som agudo.,Como os outros se sentiriam como resultado?,Como desligar a música,engraçado,Satisfeito com a canção,A
2059,2059,Skylar chorou incontrolavelmente depois de cair em suas patins e raspar os joelhos.,Como Skylar se sentiria depois?,busca a atenção e a piedade dos outros por incidentes ainda menores,feliz para continuar rollerblading,Dor de seus ferimentos,C
2060,2060,Riley trabalha duro para ganhar bons salários e tem um monte de dinheiro para comprar um carro novo.,O que Riley vai querer fazer a seguir?,fez isso para economizar dinheiro,fez isso para conseguir um carro novo,awe,B
2061,2061,Robin pegou o laptop de Taylor sem permissão e a polícia apareceu para perguntar sobre isso enquanto ele estava em uso.,O que vai acontecer com Robin?,Vender o laptop,Ir para a cadeia,Mantenha o laptop,B
2062,2062,Casey foi ao médico para obter ajuda com sua lesão no tornozelo do basquete.,O que acontecerá com os outros?,ptimo.,Está bem.,Diga ao médico como ele se machucou,C
2063,2063,Lee desejou sucesso ao seu amigo no novo emprego que eles conseguiram.,O que Lee vai querer fazer a seguir?,Para que seu amigo seja um sucesso,Tente e faça bem,Descubra se seu amigo conseguiu o novo emprego,A
2064,2064,Estavam a usar o Remy no final e o Remy até lhes deu dinheiro.,Como Remy se sentiria depois?,raivoso,ingênua,tipo,B
2065,2065,Quinn faliu depois de ser vítima do golpe na internet no ano passado.,Como Quinn se sentiria depois?,Animado depois,vulnerável depois,Estúpido.,C
2066,2066,Jesse convocou uma trégua imediatamente durante o conflito prolongado.,Como os outros se sentiriam como resultado?,Mais agressivo,hostil,pacífica,C
2067,2067,Robin atendeu às necessidades de seus clientes todos os dias e logo se tornou Funcionário do Mês.,O que Robin vai querer fazer a seguir?,Pergunte ao seu chefe por menos horas,Peça ao seu chefe um aumento,Seja o próprio empregado do mês,B
2068,2068,Tracy convidou muitas pessoas de sua escola para sua festa de aniversário.,Como você descreveria Tracy?,Um bom aluno,Muito gentil com as pessoas,um grande amigo,B
2069,2069,Sasha ligou para Addison no trabalho para ver se eles poderiam fazer algo depois.,O que Sasha precisa fazer antes disso?,Conheça o seu número,Considere suas opções,Pense no futuro,A
2070,2070,"Bailey tem um prego em seu pneu que caiu, então ele substituiu o pneu.",O que Bailey precisa fazer antes disso?,Substituir o pneu,Dirigir para a mecânica,Evite dirigir essa estrada,B
2071,2071,Tracy comprou um novo troféu para sua caixa de troféus e colocou-o dentro.,Porque é que a Tracy fez isto?,olhou para o troféu na caixa do troféu e sentiu-se compelido a manter o padrão de excelência através da prática,realizado,olhou para o troféu na caixa do troféu e sentiu orgulho subindo por dentro e sentiu que seu tempo gasto valeu a pena,C
2072,2072,Sasha atirou neles na competição.,Como os outros se sentiriam como resultado?,competitivo,ptimo.,como eles deram tudo de si,A
2073,2073,Quinn se aproximou de sua amiga e a ajudou quando ela estava em necessidade.,Como você descreveria Quinn?,Ficaria feliz que ela pudesse ajudar,útil,Orgulhosa por ter ajudado seu amigo,B
2074,2074,Kendall encontrou sua filha no playground com outra criança.,O que Kendall vai querer fazer a seguir?,Deixe sua filha brincar,ptimo.,Leve sua filha embora,A
