,Unnamed: 0,context,question,answerA,answerB,answerC,correct
1985,1985,"Kai estava sedeado e queria alguma coisa pra beber, Kai viu cerveja.",O que o Kai precisa fazer antes disso?,recentemente,Feito,ter um cupomzinho de cerveja,A
1986,1986,"Os pais de Robin estavam fora da cidade para o final de semana, e Robin lavava o",Por que Robin fez isso?,Secar o carro,quis preencher uma tarefa dos pais,vácuo no carrinho,B
1987,1987,"As ações de Tracy foram exantemáticas, pois logo descobriu Leanne Battersby (",Por que o Tracy fez isso?,"Embora tenha intenção de obter Abi sacked, Tracy ficará enfraquecido com","Com Abi lutando atualmente para recuperar seus gêmeos após entrarem em cuidados, suas chances de",saber quem as pessoas estavam,C
1988,1988,Kai contou a Carson que ele deve ser de ascendência régio se vai subir ao trono.,Como senti-lo-ia como resultado?,optimista,decepção,smart que ela foi capaz de ajudar Carson,A
1989,1989,Remy foi ofertada uma boa parte desse livro quando ordenado e era um grande ponto de grande,Como os outros se sentiriam como resultado?,orgulha,preguiça,Controle,A
1990,1990,Tracy deixou a aula para ir ao médico para uma checagem regular.,Como descreveria Tracy?,sensação de entorse,sentir- se amado,folhas também,A
1991,1991,"Austin necessitou de ajuda com o trabalho doméstico, assim ele chamou o melhor amigo.",O que queremos por Austin?,busca compreender o trabalho doméstico,Peça ao seu melhor amigo que venha a assumir,ser decepção no seu melhor amigo,B
1992,1992,Skylar iniciou com uma folha limpa após marcar os resultados dos últimos.,O que o Skylar precisa fazer antes disso?,agarre um lápis,verificar os resultados da anterior,escrever a pontuação,A
1993,1993,Quinn dedicou sua carreira ao serviço e agora estava pronta para fazer algo diferente.,O que queremos Quinn?,volta-se ao seu antigo trabalho,parar de trabalhar,encontrar um novo emprego,C
1994,1994,Alex gostava de ler livros e gastava muito tempo na leitura.,Como se sentiria Alex depois?,um leitor ávido,Como eles querem mais uma hobby,Glad eles têm uma coisa divertida para fazer,A
1995,1995,Lee tratou de doenças em crianças por ser seu trabalho.,O que queremos Lee?,fazer o seu trabalho,-,abandonar o seu trabalho,B
1996,1996,Robin fez a lavagem do pêpêlo com um soprador quando estava jardinado.,Como os outros se sentiriam em decorrência disso?,preenchido com arrependimento por acalmar as crianças na posição de,esqueléticas às distrações externas ao trabalho no seu jardim,loucura em Robin,C
1997,1997,"Bailey passou uma hora na casa de Alex, pois tiveram que estudar para um grande teste que tiveram",O que acontecerá com Alex depois?,check Bailey out,falha no teste,mais,C
1998,1998,"Jesse também acreditava em Carson, pois Jesse sabia que Carson era sempre bem sucedido.",O que é necessário para Jesse antes disso?,cuidados com a Car Pessoa,ignorar o que Carson fez,conhecedores dos vencedores passados de Carson,C
1999,1999,Austin recebeu um passe pelo CCC para entrar na seção VIP do grande concerto com seus amigos,O que os amigos querem fazer a seguir?,ir a outro concerto,deixe o concerto,án,C
2000,2000,Remi está tentando fornecer suprimentos militares às revoltas com um país rival.,O que queremos?,aceitar os fornecimentos,ocultação,dar uma coisa em retorno,B
2001,2001,"Alex visitou a casa da mãe, sendo o aniversário da mãe.",Como descrever Alex?,bom lembrar o seu próprio nascimento,lúdico para visitar a mãe,uma filha muito bonita,C
2002,2002,Aubrey travou a porta do forno quando ela entrou na cozinha.,Por que o Aubrey?,queimaduras no jantar,controlo no jantar,nã,B
2003,2003,"Quinn viu a mãe de Ash na loja, mas pretendeu não notar.",O que queremos por Ash?,rush into the Ash's mother's isle,sair da loja antes de ser detido,REVOLVAR para uma isle,C
2004,2004,Skylar visitou a tia da mãe de Kai no hospital por estar doente.,O que acontecerá com o Kai?,ela ficará com raiva,ela ficará tranquila,fazer com que a mãe do Kai tenha a alegria,C
2005,2005,Kendall continha o número de Sasha em seu bolso e decidiu despedir para,Por que o Kendall fez isso?,chegue a Sasha um namorado,Brincar com Sasha,fazer Sasha muito feliz,A
2006,2006,Casey o conheceu para o almoço depois de ver o evento esportivo.,Como se sentiria Casey depois?,isolado,interessados em esportes,Muito jovial,B
2007,2007,Carson fez a ligação dos pontos e depois apertou seus crayons.,Por que o Carson fez isso?,fez isso para limpar sua mess,"o fez por ser artístico, e",sombra na área,B
2008,2008,"Bailey substituiu o pneu, e continuou a caminho.",Como descreveria Bailey?,uma pessoa que sacrificaria seu tempo para os outros,Descontados poderiam substituí-lo,Preocupado com o pneu sobressalente,B
2009,2009,Remy fez com que a vida de Sasha ficasse à frente quando lhes deram o,O que queremos?,encontrar uma carreira,Agradecer a Remy,Para que eles façam bem,C
2010,2010,"O addison caminhou para Tracy pegar a escada de passo de Addison, mas",Como o Tracy se sentiria depois?,ruins para se deslocar,smug for stealing Addison's ladder,", p. 1",A
2011,2011,Austin correu à direita com os furtos quando viu a polícia à esquerda.,O que é necessário para Austin antes disso?,fuga da polícia,Evite a polícia,furto,C
2012,2012,"Jordan não queria socializar, então eles foram sozinhos para jantar.",Como os outros se sentiriam como resultado?,não amado pela Jordânia,amado pela Jordânia,feliz com a Jordânia,A
2013,2013,"Carson queria realmente sair da festa, mas não queria ser rude.",Como senti-lo-ia depois?,tentando ser polido,desesperança,um convidado pensante,B
2014,2014,"Após seis horas na estrada para chegar à casa do Kai, Jesse finalmente o fez, e Jesse",O que o Kai quer fazer em seguida?,tomar um banho,ir comer alguma coisa,comparecer à festa,A
2015,2015,Jesse conheceu os clientes diariamente em seu novo local de trabalho.,Por que Jesse fez isso?,ignorar,venda dos automóveis,ter um emprego,B
2016,2016,Lee viu Kai nesta tarde enquanto Lee estava em um parque.,Por que Lee fez isso?,possivelmente evitar Kai Kai,trabalho no parque,obter algum relaxamento,C
2017,2017,Kai adorava a bicicleta de Kendall para trabalhar diariamente e era divertido.,O que queremos por Kendall?,orgulha,manter a bicicleta para trabalhar,compra de bicicleta própria,B
2018,2018,Quinn atuou há anos e foi capaz de falar o inglês fluentemente.,O que é que Quinn precisa fazer antes disso?,desejada tornar-se um cidadão norte-americano,quis imprimir seu novo parceiro de língua inglesa,apreender lições de inglês ao longo do tempo,C
2019,2019,Aubrey colocou o chapéu de Bailey para ver como ele procuraria a brincadeira.,O que é necessário para o Aubrey?,Saldo de Bailey,olhar no espelho,run de Bailey,A
2020,2020,Casey levou o seu computador para a loja para ver se poderia devolvê-lo.,O que é necessário para o Casey antes disso?,compra de um novo laptop,Compr um novo Super Nintendo,ão án án án án án án án án ,C
2021,2021,"Embora o divórcio dos pais tenha sido ruim, Lee visitou regularmente a mãe.",Como o pai se sentiria como resultado?,sorte,melhor,Objetivo da relação,C
2022,2022,Sasha ganhou o jogo com facilidade com o amigo quando o amigo não estava dando atenção suficiente.,O que queremos?,Jogo de novo,win,ser competitiva,A
2023,2023,a cinza foi enganada de modo que ela trouxe os cães para casa do adison.,Como senti-lo-ia Addison?,calm,irritação,um cão amante,A
2024,2024,Quinn mensurou o objeto em termos métricos antes de começar a trabalhar o projeto,Como se sentiria Quinn depois?,Proposta de início do projecto,não sei que escolheu as medidas corretas,cuidadosa,A
2025,2025,"Bailey pediu para Jan pegar algumas coisas na loja, mas Jan não fez nada favorável para Bailey.",O que acontecerá com Jan?,Pergunte a Bailey o que pode ajudar a,Não ajuda Bailey,apreender alguns dos mercados da Bailey,B
2026,2026,"Riley trabalhou muito para fazer bons salários, mas Bob fez duas vezes enquanto estava preguiça",Como o Bob sentiria como resultado?,muito sorte,náusea na Riley,Confusão,A
2027,2027,"Ash perdeu a carteira na praia, encontrou outra.",Como se sentiria Ash depois?,feliz,Não cautelosa,carlosidade,C
2028,2028,"Remy tinha uma notícia ruim para Sasha, e a vida de Sasha foi virada para",Como se sentiria depois de Remy?,despreocupados com os outros sentimentos,Muito brash,culpa,C
2029,2029,Jan deu a Alex o nome do autor que cometeu o crime.,O que acontecerá com Alex?,intelligent,obter investigação,agradecer,B
2030,2030,austin estava cansado de uma determinada pessoa de modo que ajudava a uma outra classe,O que queremos?,Ausstin,ajuda o colega de classe,Hate austin,A
2031,2031,Alex teve que tirar algo de seu peito para contar segredo à filha de Bailey.,Por que o Alex fez isso?,retirar um ranhura dos ombros,ser secreto,tray Bailey,A
2032,2032,"Cameron foi perdido no primeiro dia, assim Casey mostrou Cameron o caminho.",O que acontecerá com Cameron?,ainda ser perdido, Sintomas de déscontentamento com Casey,agradecer a Casey,C
2033,2033,Alex ouvia notícia ruim sobre a saúde da mãe para fazer visita à casa da mãe.,O que é necessário para Alex antes disso?,"ser capaz de ver a mãe uma última vez, caso sua mãe estivesse próxima à morte",encontrar irmãos,ouvindo sobre a saúde da mãe,C
2034,2034,Jesse tinha muito bom e sempre se ateve à etiqueta.,Como se sentiria Sasha como resultado?,tipo,Infracção,cuidado com,C
2035,2035,Kendall deixou em casa e em casa os filmes de alto e seco.,Como se sentiria Kendall depois?,irritação,ânimo no Quénia por deixar-lhe,passiva,A
2036,2036,Casey comprou um por Tracy porque Tracy estava fazendo um sorvete de morango.,O que queremos agora por Tracy?,Comer o sorvete,Fazer um pouco de dinheiro,Evite Casey,A
2037,2037,Addison chamou de doente no dia seguinte após a doença na última semana.,O que queremos com Addison?,melhor,Pegue a folga,Trabalho mais difícil,A
2038,2038,Remy tomou diariamente vitaminas para tentar manter-se saudável.,O que é necessário fazer por Remy antes disso?,vida longa,"riz pode ajudar a desenvolver uma reacção de hipersensibilidade, a desenvolver uma reacção de",falamos sobre as vitaminas,B
2039,2039,Casey precisou se preparar para a escola após a sua cama.,Como se sentiria Casey depois?,administrado,preparado para a escola,uma pessoa responsável,B
2040,2040,Taylor volta-se para o violão de Sasha e a conta para brincar para ele enquanto,O que queremos por Taylor?,quis realizar com Sasha,quis ser amigo de Sasha,Tome o ponto certo,C
2041,2041,Tracy colocou o cão à morte e teve um choro gigante por algumas horas.,Como os outros se sentiriam como resultado?,miserável,preguiça,melhor,A
2042,2042,"Sasha estava correndo todo o parque temático, Quinn mantinha a Sasha em funcionamento.",O que acontecerá com Quinn?,ruins,melhor,aorta de corrida,C
2043,2043,"Bailey entrou na equipe de natação, embora aborrecesse todos em geral.",Como os outros se sentiriam como resultado?,excitação,esperada,decepção,C
2044,2044,Remy fracassou na aula porque ela acabou enganando e foi presa.,O que é necessário fazer por Remy antes disso?,realizar um teste prático,ser expelida,ocultar algumas notas,C
2045,2045,"Bailey visitou uma casa de enfermagem e na próxima vez teve um dia de trabalho, Bailey",Por que Bailey fez isso?,compreender as pessoas,melhor,despendido algum tempo sozinho,A
2046,2046,Quinn gritou o domingo durante a partida.,Como descreveria Quinn?,inaptidão,ruins,um bom saltador,C
2047,2047,"Depois de ver os amigos estarem em cena na mesa, Jesse come em uma mordida.",Como descrever Jesse?,um indivíduo brave ouvido,um fan of frestes deserts,não bom com alimentos marítimos,B
2048,2048,Skylar viu a esposa e contou os outros sobre ela.,O que queremos?,. . . . . . . . . ,abraçar a esposa,Jogar uma parte,A
2049,2049,Riley corta os cabelos e pareceu ótimo.,Por que o Riley fez isso?,olham para o seu melhor,Mostre- o,aprender a cortar cabelo,A
2050,2050,Austin gastava muito dinheiro que não tinha e estava quebrado.,O que queremos por Austin?,compra de uma empresa,retorno de alguns itens,compra de mais alimentos,B
2051,2051,Aubrey sentiu-se constrangida quando teve que ficar em pé na aula para,O que é necessário para o Aubrey?,elaborar uma fala,riz,ir para casa da escola,A
2052,2052,"Bailey era rude, outros relataram que não era bem-vindo.",O que queremos?,quis ser responsável,deam-no até a porta,ver o mesmo sair,C
2053,2053,Kai contou a Carson que eles devem estar quietos durante o ensaio e ele precisava se,Como se sentiria após o Kai?,conhecimento,Como ele deveria ouvir,Bom para ajudar a amiga,C
2054,2054,Jan riu com os anticos de Austin por ser engraçado.,O que acontecerá com Austin?,náuseas,ser irritado,rir durante um tempo,C
2055,2055,Sydney estava terminando um artigo no final do semestre que era a maioria de sua série.,O que queremos em seguida por Sydney?,completa,terminar a aula,ic,A
2056,2056,"Jesse sai com um grupo de amigos e colegas, come, bebe e conversa na maioria das",Como descrever Jesse?,outgoing e diverti,tímido e tímido,introdução,A
2057,2057,Tracy voltou a jogar os sapatos de Ash no chão.,Por que o Tracy fez isso?,furtar os sapatos,scold Ash por deixar os sapatos em torno,devolver,B
2058,2058,Austin permaneceu na fase de karaoke e cantava em um som de alto som.,Como os outros se sentiriam como resultado?,como desligar a música,lúdico,satisfeito com a canção,A
2059,2059,Skylar chorou descontroladamente após cair em suas roselas e ras,Como senti-lo-ia depois?,procura a atenção e a piedade dos outros por menores ainda,feliz em continuar a labear,dor decorrente de lesões,C
2060,2060,Riley trabalha muito para fazer bons salários e tem muito dinheiro para comprar um carro novo.,O que queremos com Riley?,fez isso para poupar dinheiro,fez isso para conseguir um novo carro,awe,B
2061,2061,Robin tomou o laptop de Taylor sem autorização e a polícia se mostrou capaz de perguntar,O que acontecerá com Robin?,venda no laptop,ir ao cárcere,Manter o laptop,B
2062,2062,Casey foi ao médico para ajudar na lesão de tornozelo do basquetebol.,O que acontecerá com os outros?,boa,okay,contacte o médico como ele ficou com úlcera,C
2063,2063,Lee queria o sucesso de seus amigos no novo emprego que eles conseguiram.,O que queremos Lee?,Para que o amigo seja um sucesso,riz,encontrar a sua amiga conseguir o novo emprego,A
