,Unnamed: 0,context,question,answerA,answerB,answerC,correct
2098,2098,Kai sentiu-se desmaiado e enjoado.,Como é que o Kai se sentiria?,ajuda,ajuda,melhor,C
2099,2099,"Lee é um funcionário conhecido por sempre se opor à ideia dos outros, portanto, ele dificilmente é aceito em uma equipe.",O que os Outros vão querer fazer a seguir?,parceiro com Lee,Seja amigo do Lee.,Rejeitar-lhe como membro da equipa,C
2100,2100,Jan visitou a amiga de Kendall e conheceu-a profundamente pela primeira vez.,Como Kendall se sentiria?,muito social,ciumento,virtuosos,A
2101,2101,"A Tracy estava a antecipar a sua grande festa, que ia acontecer em breve, depois de meses de planeamento.",Como se sentiria a Tracy?,A antecipar a diversão,raiva,nervoso,A
2102,2102,A Sasha convenceu os clientes da Kendall a virem à loja dela.,Como Kendall se sentiria?,traído por Sasha.,Fico feliz em ajudar.,Roubar negócios da Kendall.,A
2103,2103,O Remy viu um camião de gelados e parecia que ia para baixo da colina.,O que é que o Remy vai querer fazer a seguir?,Compre uma tarte de mirtilo e sorvete,Corra e alcança o camião .,Parem o camião.,B
2104,2104,"A Addison estava zangada com o Casey porque o Casey não jogava bem, por isso a Addison torceu o braço do Casey.",Porque é que a Addison fez isto?,Vingar-me do Casey.,- Não. - Não.,Tente mostrar ao Casey a maneira correta de jogar.,A
2105,2105,"A Taylor adorava vestir figurinos e comer doces, por isso, a Taylor fazia truques ou tratamentos.",O que é que a Taylor vai querer fazer a seguir?,Compra doces.,Troca de roupa .,Vai de porta em porta,C
2106,2106,Sasha pediu um bolo para o aniversário da melhor amiga dela.,Como descreveria a Sasha?,Feliz pela amiga dela.,simpático,doloroso,B
2107,2107,O Austin correu para a loja para comprar comida para o jantar.,Como é que o Austin se sentiria depois?,sentir fome,Como se tivessem cozinhado o jantar.,Como se tivessem suprimentos.,A
2108,2108,"A Alex acabou de entrar como catcher numa equipa de softbol em Brookline, Massachusetts.",O que é que a Alex precisa de fazer antes disto?,estar numa equipa de softbol,jogar softball,precisavam de arrumar o equipamento,B
2109,2109,"Bailey impedia infecções em pacientes, certificando-se de que tudo estava desinfectado e dizendo aos pacientes para ficarem limpos.",O que vai querer fazer a Bailey a seguir?,evitar a higiene,Verificar os seus pacientes,Saber matar germes,B
2110,2110,Robin ganhou o campeonato e recebeu um grande troféu como recompensa.,O que vai querer fazer a seguir?,preguiçoso,orgulhoso,Queria competir.,B
2111,2111,A Aubrey ficou triste por a equipa perder o jogo.,Como é que o Aubrey se sentiria depois?,Como tentar de novo.,Um bom desporto .,Como desistir,B
2112,2112,A Bailey usou o cartão de presente para comprar algo bom.,Porque é que a Bailey fez isto?,aceitar o cartão de presente,receber o cartão de presente,usem o dom deles,C
2113,2113,A Casey deixou compras em casa e depois foram ao ginásio.,O que vai acontecer ao Casey?,comer saudável,exausto,cozinhar quando eles voltam para casa,C
2114,2114,"A Jesse era médica, por isso, candidatou-se a empregos na sua indústria, sabendo que iria ter sucesso.",O que os Outros vão querer fazer a seguir?,"Sabotagem , Jesse .",Continuar contente,- Não. - Não.,C
2115,2115,O Jesse e o Sasha estavam no quarto do Jesse. O Jesse ajudou o Sasha a tirar o casaco.,O que vai acontecer ao Jesse a seguir?,Vai gozar com o Sasha.,"ser gritado por Sasha, que vai sair",Vou pedir ao Sasha para sair.,B
2116,2116,"Carson sentou-se ao lado da Riley na aula, uma vez que a Riley concordou em ajudá-los durante o teste.",O que vai acontecer ao Carson?,Dar-lhes intencionalmente respostas erradas,ser penalizado pelo professor,Ser capaz de marcar as respostas corretas no questionário,C
2117,2117,"A Casey participou de uma pintura a óleo num concurso de arte local, por insistência do marido.",Como é que o Casey se sentiria depois?,Lamento ter perdido o prazo.,Aborrecido com a pintura de retratos,preocupado com o que os outros vão pensar,C
2118,2118,Kendall era uma das assistentes sociais mais dedicadas que o departamento já tinha visto.,O que vai acontecer com a Kendall?,ser repreendido pelo departamento,Não estar satisfeito com o resultado,Satisfeito com um trabalho bem feito,C
2119,2119,Sasha sentou-se e assistiu ao jogo dos bancos das bancadas.,Como é que o Sasha se sentiria depois?,um fã de esportes,muito movimentado,uma pessoa tímida e cuidadosa,A
2120,2120,O Ash arqueou o corpo do Aubrey para mostrar-lhes a maneira correta de balançar um taco de golfe.,O que é que o Aubrey vai querer fazer a seguir?,Demonstrar um balanço,Largue o taco no chão.,Mantenham os olhos na bola.,A
2121,2121,O Remy manteve-se calmo enquanto a ambulância corria para o local.,Como descreveria o Remy?,Em má situação,Aqui.,num lugar seguro.,A
2122,2122,"O filhozinho de Cameron, Sydney, sabia ler pela primeira vez, e Cameron bateu na cabeça de Sydney.",Porque é que a Cameron fez isto?,Mostrar a todos que ele sabe ler.,mostrar a sua felicidade,Continue lendo,B
2123,2123,O Remy precisava encomendar um novo livro para a aula.,O que os Outros vão querer fazer a seguir?,Pede emprestado o livro de Remy.,Vai para a aula.,- Vai buscar o livro também .,C
2124,2124,A Lee tinha acabado de espiar o Remy e decidiu desligar o telefone antes de ser apanhada.,Como descreveria o Lee?,- Não .,Desagradável,arrependido,B
2125,2125,"Eram 21h, por isso a Cameron acendeu a luz para interpretar o mapa.",Porque é que a Cameron fez isto?,Não tinham o mapa.,Não podiam ver.,Estava muito brilhante.,B
2126,2126,A Cameron hesitou em seguir a Kendall para a floresta escura.,O que é que a Kendall vai querer fazer a seguir?,seguro,Convencer o Cameron a segui-lo.,Diz ao Cameron para o seguir.,B
2127,2127,A Riley pediu dinheiro à Sasha para ir à feira naquela noite.,Como se sentiria Sasha?,falta de dinheiro,Muito falido .,Como se ela fosse pessoalmente desejada.,A
2128,2128,O Quinn estava a visitar a loja de telemóveis e viu a mãe do Ash lá.,Porque é que o Quinn fez isto?,Diz ao Ash que ela viu a mãe dele.,Olha para os novos telefones.,Diz olá à mãe do Ash.,B
2129,2129,O Lee estava à procura da bola com que estavam a jogar.,Como descreveria o Lee?,inativo,feliz,sedentário,B
2130,2130,Jan atravessou a rua porque precisava ir à mercearia.,Porque é que o Jan fez isto?,Vai às compras.,Cuidado com os carros.,Não vejo ninguém.,A
2131,2131,Cameron cometeu um erro e decidiu corrigir as coisas.,O que é que a Cameron precisa de fazer antes disto?,Não quero falar com as pessoas.,Peço desculpa.,Não quero que magoe as pessoas.,C
2132,2132,A Aubrey abriu a gaveta e viu alguns itens que faltavam do interior.,Porque é que o Aubrey fez isto?,Tem uma gaveta.,Seja rude.,ver se as coisas estavam lá,C
2133,2133,A Tracy adorava o cão do Remy e ofereceu-se para o levar a passear.,O que é que a Tracy vai querer fazer a seguir?,Passei um bom tempo a ligar-me ao cão.,Tive um óptimo tempo a ligar-me ao Remy .,O cão do Remy para o restaurante.,A
2134,2134,"Bailey começou a afundar, mas com cuidado começou a tirar água do barco com um balde.",Como descreveria a Bailey?,Calma .,Cansado de beber água,"Aliviado, ele tinha uma solução para o afundamento.",C
2135,2135,A Tracy reuniu os pertences do Carson e disse-lhe que precisavam de se mudar.,O que vai acontecer ao Carson?,ficar chateado com a mãe,entrar em uma luta,tornar-se sem lar,C
2136,2136,Ash aceitou a decisão do Casey e concordou em concordar.,O que vai acontecer ao Casey?,Não questionar o Casey e a sua decisão sobre o assunto.,Trabalhar juntos,Ajudar o Casey e a sua nova jornada.,B
2137,2137,"O Jesse comeu e bebeu há algumas horas, não pode fazer o exame de sangue hoje.",O que é que o Jesse precisa de fazer antes disto?,comer uma refeição grande antes de fazer a extração de sangue,rápido durante algumas horas antes do teste,agendar tempo suficiente antes do teste para chorar por ter uma agulha,B
2138,2138,Os Outros estavam cansados de pagar impostos e taxas.,O que os Outros vão querer fazer a seguir?,Concordo com as tarifas,garantir que as suas políticas não fossem contornadas.,expressar as suas queixas,C
2139,2139,Assustaram a Ash e ela gritou quando derrubaram a canoa.,Como descreveria o Ash?,zangado com eles.,Tinha medo de se afogar.,Tinha medo porque nadava bem.,B
2140,2140,A Skylar tinha muitos amigos em quem podia contar.,O que é que a Skylar precisa de fazer antes disto?,socializar com as pessoas,Falar com os amigos deles,Chame um amigo,A
2141,2141,O Remy assistiu um jogo com o Lee e divertiu-se muito com eles.,Como é que o Remy se sentiria depois?,- Não é difícil.,alegre,Calma .,B
2142,2142,"Os Outros recusaram o empréstimo da Bailey, e a Bailey pediu-me dinheiro.",Como se sentiriam os Outros?,Que a Bailey não merece.,que dar dinheiro seria uma escolha sábia,Como desesperado,A
2143,2143,O Riley chegou ao destino com um amigo e depois decidiu que estavam muito nervosos para entrar.,O que é que a Riley vai querer fazer a seguir?,tomar a decisão de entrar de qualquer maneira,Dirigir até casa.,Tinha medo.,A
2144,2144,A Aubrey vestiu o Baileys e perguntou ao Bailey como era.,Porque é que o Aubrey fez isto?,Precisava de escolher um chapéu.,Veja como parecia.,Precisava de mostrar o chapéu.,B
2145,2145,Remy colocou suavemente a cabeça do Kai na almofada porque ele estava a adormecer.,Como é que o Kai se sentiria?,desconfortável,irritado,seguro,C
2146,2146,A Tracy sentou-se ao lado do Ash e eles falaram dos colegas.,Como descreveria a Tracy?,Amigável,intrometido,Estou contente por ter falado com o Ash .,A
2147,2147,"A Sydney estava triste com a sua má sorte, mas deu um sorriso ao Quinn.",Como se sentiria o Quinn?,Senti-me como um bom amigo.,"Feliz, já faz algum tempo que não vê a Sydney sorrir.",Não se importa se a Sydney sorri ou não.,B
2148,2148,"A Jan sempre recebia notas altas nos exames, trabalhava muito na escola.",O que é que a Jan precisa de fazer antes disto?,Graduado,Ir para a faculdade,Estude muito,C
2149,2149,Quinn manteve a Sasha no lugar enquanto ela passava pela operação.,O que vai acontecer com o Sasha?,Ela vai morrer.,Ela vai piorar ainda mais .,Ela vai ficar melhor.,C
2150,2150,"No julgamento, Robin estava muito nervosa, por isso Kai acompanhou-os até ao banco de testemunhas.",Como descreveria o Kai?,Outgoing,menos assustado,Compassivo,C
2151,2151,"Enquanto ela estava a fazer uma recadação, o Jesse deixou o gato ferido da Jan sozinho.",Como se sentiria Jan?,linda,Agradecido,Desiludido.,C
2152,2152,"Se alguém já se riu de você por fazer gestos elaborados com as mãos enquanto fala  ou você viu imagens de si mesmo falando, apenas para ficar horrorizado com seus antebraços agitando  não se preocupe demais. ...",Porque é que a Bailey fez isto?,"Isso pode tornar a conversa mais fácil, pois gestos podem ajudar as pessoas a entenderem rapidamente o que você está dizendo",Spencer descobriu que os cegos usam gestos quando falam com outros cegos. O gesto ajuda a acessar memórias.,prática,C
2153,2153,O Austin desviou a atenção do dormitório com a casa de banho inundada.,O que é que o Austin precisa de fazer depois disto?,Arranja a torneira.,Chame o superintendente .,Chame um canalizador .,C
2154,2154,O Ash visitou o primo deles porque eles não o visitam.,O que é que o Ash vai querer fazer a seguir?,Fala .,passar tempo com o primo dele,Leva o primo para fora comer.,B
2155,2155,"A Bailey saiu sozinha da casa, mas encontrou os amigos no restaurante.",O que é que a Bailey precisa de fazer antes disto?,Tome o pequeno almoço antes disto.,Pede alguma comida.,Fazer amigos antes disto.,C
2156,2156,A Bailey passou muito tempo com o namorado antes de irem de férias.,Como é que a Bailey se sentiria?,Despreocupado,Uma boa pessoa.,sozinho,B
2157,2157,"Origem do nome Quinn: Derivado do sobrenome irlandês O' Quinn, que é do gaélico O' Cuinn (descendente de Conn).",Como se sentiriam os Outros?,"suportado por numerosas famílias irlandesas não relacionadas no Ulster e nos condados irlandeses de Clare, Longford e Mayo",também traduzido Ó Cuinn em irlandês,"A chegada de Quinn (um esquimó), que muda o desespero em alegria e o caos em descanso, e atrai a atenção dos animais.",B
2158,2158,A Cameron jogou a comida no lixo depois de ver um cabelo.,Porque é que a Cameron fez isto?,Come a comida.,Porque o cabelo a enojou .,Cozinhe em casa .,B
2159,2159,"O Lee queria atirar a bola às pessoas, mas acidentalmente a atirou para o pátio.",Como descreveria o Lee?,Como se tivessem jogado mal a bola.,desconhecido,como se a bola tivesse ido para o lado errado,A
2160,2160,Remy apresentou a Skylar uma nova aparência para seu papel no filme.,Como descreveria o Remy?,Como uma nova pessoa.,não alterado,Capaz de,C
2161,2161,"Porque Lee descobriu que o parceiro deles tinha um caso, Lee terminou a relação.",O que é que o Lee precisa de fazer antes disto?,Não sei,Descobrir infidelidade,Fica no escuro.,B
2162,2162,Lee tratava doenças em crianças porque era um bom médico.,O que é que o Lee precisa de fazer antes disto?,dormir mais,"- Não, não.",Fica zangado.,B
2163,2163,O Austin colocou um temporizador em variância para que os outros não soubessem quando o temporizador iria tocar.,Como se sentiriam os Outros?,Como se fosse deixado sozinho.,Estou feliz com o temporizador.,Estou nervoso com o temporizador .,C
2164,2164,A Tracy adorava o cão do Remy e dava-lhe uma guloseima sempre que o via.,Como se sentiria o Remy?,feliz,Como se tivessem um bom cão.,Como se falassem com o cão.,A
2165,2165,"Uma mulher tentou negociar um preço mais baixo com Robin, mas Robin foi duro.",Porque é que a Robin fez isto?,Vende-as a outra pessoa.,Queria incomodar o cliente.,Não queria fazer desconto.,C
2166,2166,Addison sentou-se e olhou para o mar quando o sol nasceu de manhã.,O que é que a Addison vai querer fazer a seguir?,Vai para a cama.,Jantar,Vai nadar.,C
2167,2167,A Taylor esqueceu o telemóvel e a mãe deles estava a tentar contactar-a.,O que vai acontecer ao Robin?,Volte o telefone para Robin .,- Não.,sermos apreciados,C
2168,2168,"Carson queria conselhos sobre como escrever, então Carson procurou primeiro o autor do seu livro favorito.",Porque fez o Carson isto?,- É bom.,escrever seu próprio e-mail,Escrever o seu próprio romance,C
2169,2169,Robin chorou como uma Skylar que perdeu a mãe porque este foi um evento muito perturbador para observar.,O que vai querer fazer a seguir?,- É bom.,Ver outro filme para ela não se incomodar.,A preparar-se para um evento perturbador.,C
2170,2170,"Kendall teve os dentes retirados no dentista, porque tinham cáries.",O que é que a Kendall vai querer fazer a seguir?,Vai comer alguma coisa .,Vai buscar um remédio para a dor.,Dê a Kendall pasta de dentes,B
2171,2171,"Jan caminhou perto de Cameron, com a intenção de irritá-la inclinando seu ombro para ela: Cameron então escova seu ombro.",Porque é que a Cameron fez isto?,Tenta aproximar-te dela .,Ser liberado,Apoia-te no ombro dela outra vez.,B
